window,map,axis,hypothesis,predicted_period_px,fundamental_whitened_power,p_fundamental,n_harmonics,comb_whitened_power,p_comb,n_strips
barotse,class_boundary,col,window 128 px,138.8559754561686,0.13517382921587504,0.8735640475358037,3,0.5159273776000269,0.7967605032227575,1
barotse,class_boundary,col,window 256 px,277.7119509123372,1.3074747969679308,0.2705022678078411,3,1.2111971263868766,0.29684357888491675,1
barotse,class_boundary,col,window 512 px,555.4239018246744,0.7830685941915693,0.457001505313117,3,0.8181949391140965,0.5555145855683712,1
barotse,class_boundary,col,warp duplication beat,12.790741469230896,3.60335047328908,0.027232328237500766,3,1.5448401577476905,0.1590031557611945,1
barotse,class_boundary,row,encoder patch 4 px,4.339249233005269,1.4355944989821632,0.23797384674324779,1,1.4355944989821632,0.23797384674324779,1
barotse,class_boundary,row,2 patches 8 px,8.678498466010538,5.870615790732927,0.0028211355698804616,2,3.653105144857545,0.005576428133380044,1
barotse,class_boundary,row,window 32 px,34.71399386404215,0.9683485433299626,0.3797095945381735,3,17.959625984675977,6.006552027764229e-21,1
barotse,class_boundary,row,window 64 px,69.4279877280843,1.0001334904206627,0.3678303360676906,3,0.6983280394920502,0.650985881456319,1
barotse,class_boundary,row,window 128 px,138.8559754561686,2.2549218910886246,0.10488173561454543,3,1.6542538211538231,0.127823652165438,1
barotse,class_boundary,row,window 256 px,277.7119509123372,2.3489941884628913,0.09546513387580112,3,2.217435838829666,0.03844574493421458,1
barotse,class_boundary,row,window 512 px,555.4239018246744,0.6754099753353973,0.5089477218168424,3,2.1106711361763764,0.04869254060820604,1
barotse,class_boundary,row,warp duplication beat,12.790741469230896,0.6931471805599453,0.5000000000000001,3,1.7774077658919223,0.09931744044784657,1
barotse,change_gradient,col,encoder patch 4 px,4.339249233005269,347.3427270441856,1.4156970121640005e-151,1,347.3427270441856,1.4156970121640005e-151,1
barotse,change_gradient,col,2 patches 8 px,8.678498466010538,38.19671556457936,2.578559774991338e-17,2,192.76972130438247,1.4110465298139402e-165,1
barotse,change_gradient,col,window 32 px,34.71399386404215,1.3295299969271932,0.2646015956417949,3,14.48382934708759,1.3311311958308537e-16,1
barotse,change_gradient,col,window 64 px,69.4279877280843,0.24957661273011197,0.7791305872212488,3,0.9767085928077508,0.43902564794009014,1
barotse,change_gradient,col,window 128 px,138.8559754561686,1.6146735051698926,0.19895561781838972,3,0.726315385208398,0.6283644372226245,1
barotse,change_gradient,col,window 256 px,277.7119509123372,0.7990738350492473,0.44974530962769343,3,1.1453967248469266,0.33281091072364066,1
barotse,change_gradient,col,window 512 px,555.4239018246744,0.8509171475242568,0.4270231091091986,3,1.8258785849223444,0.08976869647747011,1
barotse,change_gradient,col,warp duplication beat,12.790741469230896,1.0967239452386448,0.3339633758242346,3,0.6692072131358037,0.6746134726944855,1
barotse,change_gradient,row,encoder patch 4 px,4.339249233005269,0.30757751391607235,0.7352258751021984,1,0.30757751391607235,0.7352258751021984,1
barotse,change_gradient,row,2 patches 8 px,8.678498466010538,0.19939406916876926,0.8192269976134975,2,0.2534857915424208,0.9076744315573352,1
barotse,change_gradient,row,window 32 px,34.71399386404215,0.7290417767937796,0.48237098778089726,3,4.870292812195808,5.523053509814045e-05,1
barotse,change_gradient,row,window 64 px,69.4279877280843,1.6088095034945384,0.20012572128596512,3,2.0658528523640602,0.053712866283265756,1
barotse,change_gradient,row,window 128 px,138.8559754561686,0.8513260036641417,0.42684855377560804,3,1.1978014203986496,0.3039163832693347,1
barotse,change_gradient,row,window 256 px,277.7119509123372,0.7405067781497804,0.4768721858705184,3,0.7042530597273613,0.6461872525893821,1
barotse,change_gradient,row,window 512 px,555.4239018246744,0.6805305303427838,0.5063482879631915,3,0.530533652677081,0.785526736424,1
barotse,change_gradient,row,warp duplication beat,12.790741469230896,2.264811870841612,0.10384956983533214,3,1.953352899904141,0.06851194184053086,1
barotse,worldcover_boundary,col,encoder patch 4 px,4.339249233005269,1.1592997459473398,0.31370577772903885,1,1.1592997459473398,0.31370577772903885,1
barotse,worldcover_boundary,col,2 patches 8 px,8.678498466010538,0.12530691972912758,0.8822260884355267,2,0.6423033328382337,0.63228641847488,1
barotse,worldcover_boundary,col,window 32 px,34.71399386404215,1.0382242580225647,0.35408288387183545,3,0.6117872919133668,0.721134316791504,1
barotse,worldcover_boundary,col,window 64 px,69.4279877280843,1.6290493299312037,0.19611592707467362,3,1.8262811876655427,0.08969299910613936,1
barotse,worldcover_boundary,col,window 128 px,138.8559754561686,0.10332670979640253,0.901832287902635,3,0.8085077400958505,0.5630547658633038,1
barotse,worldcover_boundary,col,window 256 px,277.7119509123372,1.6995418545290624,0.1827672388572093,3,1.0389654839669813,0.3975166955519138,1
barotse,worldcover_boundary,col,window 512 px,555.4239018246744,0.5022699723918062,0.6051554133364825,3,0.9986718082910541,0.42408338512369226,1
barotse,worldcover_boundary,col,warp duplication beat,12.790741469230896,0.9892173131026897,0.3718676330728676,3,1.2609370432447182,0.27168428607356515,1
barotse,worldcover_boundary,row,encoder patch 4 px,4.339249233005269,1.4404051449676438,0.2368317880353216,1,1.4404051449676438,0.2368317880353216,1
barotse,worldcover_boundary,row,2 patches 8 px,8.678498466010538,2.2795221117955977,0.10233309881297134,2,1.8599636283816208,0.11439088623507507,1
barotse,worldcover_boundary,row,window 32 px,34.71399386404215,1.2762449204267476,0.2790833153461857,3,1.4960693974698926,0.17490874763155947,1
barotse,worldcover_boundary,row,window 64 px,69.4279877280843,1.6512918305916662,0.1918019728536556,3,2.543537370033085,0.018319436673982916,1
barotse,worldcover_boundary,row,window 128 px,138.8559754561686,1.835269715050644,0.15957045740952172,3,1.7040855317396602,0.11551015278959251,1
barotse,worldcover_boundary,row,window 256 px,277.7119509123372,1.8298895034706562,0.16043129389699098,3,1.939950672966016,0.07050645922506726,1
barotse,worldcover_boundary,row,window 512 px,555.4239018246744,0.9469879418073078,0.38790766603829413,3,1.1768235410089811,0.31524816302907027,1
barotse,worldcover_boundary,row,warp duplication beat,12.790741469230896,3.4279760154585786,0.032452557821921676,3,2.0524403421487953,0.05530655029529237,1
